OrderID	FarmerID	RetailerID	OrderDate	TotalAmount	Status	PaymentStatus
40110	9	85	2024-03-08	1548.06	Shipped	Pending
40111	69	170	2024-01-19	461.93	Placed	Paid
40112	76	185	2024-03-09	743.06	Delivered	Pending
40113	39	108	2024-09-25	679.34	Shipped	Paid
40114	86	69	2024-06-04	868.47	Shipped	Paid
40115	81	8	2024-09-10	0.53	Shipped	Paid
40116	83	80	2024-01-10	1717.96	Delivered	Pending
40117	21	73	2024-06-27	174.27	Shipped	Paid
40118	47	94	2024-05-23	182.0	Placed	Pending
40119	64	73	2024-09-02	61.5	Placed	Pending
40120	39	151	2024-11-12	834.34	Shipped	Pending
40121	33	192	2024-12-01	289.06	Placed	Paid
40122	48	103	2024-03-22	1131.19	Shipped	Paid
40123	84	182	2024-01-26	205.44	Placed	Pending
40124	95	132	2024-08-25	346.8	Shipped	Paid
40125	95	2	2024-04-15	233.82	Delivered	Paid
40126	7	164	2024-02-23	571.59	Shipped	Paid
40127	47	17	2024-01-22	501.55999999999995	Delivered	Pending
40128	24	120	2024-12-14	900.8199999999999	Shipped	Paid
40129	2	109	2024-05-11	280.22	Delivered	Pending
40130	84	49	2024-04-25	60.95	Placed	Paid
40131	11	83	2024-12-13	989.35	Delivered	Pending
40132	60	23	2024-07-18	1215.02	Placed	Paid
40133	7	146	2024-02-10	552.6800000000001	Placed	Paid
40134	63	143	2024-08-29	409.12	Placed	Paid
40135	27	180	2024-08-13	1653.84	Placed	Paid
40136	56	99	2024-05-01	789.04	Shipped	Paid
40137	71	15	2024-07-31	1041.31	Placed	Pending
40138	25	168	2024-10-30	1318.79	Placed	Paid
40139	78	151	2024-06-06	192.8	Placed	Paid
40140	74	156	2024-02-29	410.65000000000003	Delivered	Pending
40141	25	10	2024-01-25	1145.47	Delivered	Paid
40142	83	13	2024-10-04	879.78	Placed	Paid
40143	92	91	2024-08-26	398.52	Delivered	Paid
40144	33	102	2024-11-02	848.31	Placed	Paid
40145	27	122	2024-05-30	1157.07	Placed	Pending
40146	90	135	2024-07-30	690.78	Shipped	Pending
40147	39	44	2024-05-06	663.24	Placed	Pending
40148	33	27	2024-11-14	1554.04	Delivered	Paid
40149	18	152	2024-11-09	80.25	Shipped	Paid
40150	79	54	2024-01-05	128.55	Delivered	Pending
40151	60	170	2024-12-25	1212.6599999999999	Placed	Pending
40152	27	48	2024-08-05	1102.8400000000001	Shipped	Pending
40153	96	142	2024-08-18	832.7	Shipped	Pending
40154	24	62	2024-04-28	58.56	Shipped	Pending
40155	8	34	2024-05-25	1148.6200000000001	Delivered	Paid
40156	10	73	2024-10-10	313.3	Delivered	Pending
40157	89	25	2024-11-02	1364.78	Shipped	Paid
40158	9	191	2024-03-26	1308.8200000000002	Placed	Paid
40159	20	23	2024-11-06	1009.65	Placed	Paid
40160	67	70	2024-02-24	1056.03	Shipped	Pending
40161	52	164	2024-02-02	638.04	Delivered	Paid
40162	14	67	2024-07-01	814.27	Delivered	Paid
40163	25	159	2024-11-15	178.71	Shipped	Pending
40164	96	166	2024-04-06	400.41	Placed	Pending
40165	9	39	2024-02-26	1314.2	Placed	Pending
40166	72	149	2024-12-16	425.59	Placed	Pending
40167	77	198	2024-10-16	875.32	Delivered	Paid
40168	99	11	2024-09-02	653.37	Delivered	Pending
40169	55	57	2024-01-03	88.8	Placed	Paid
40170	53	105	2024-03-20	592.6	Shipped	Pending
40171	2	16	2024-11-01	694.4	Shipped	Paid
40172	86	71	2024-09-22	162.72	Placed	Pending
40173	100	54	2024-01-24	1449.7	Placed	Paid
40174	12	114	2024-11-11	584.01	Delivered	Pending
40175	25	48	2024-07-04	1544.9099999999999	Delivered	Pending
40176	55	70	2024-10-12	658.62	Shipped	Paid
40177	96	154	2024-03-28	1158.7	Shipped	Paid
40178	63	118	2024-09-28	675.64	Delivered	Paid
40179	13	91	2024-09-17	783.51	Delivered	Paid
40180	97	101	2024-08-25	852.37	Placed	Pending
40181	17	156	2024-10-07	2125.23	Shipped	Pending
40182	92	129	2024-04-05	1335.06	Shipped	Pending
40183	27	63	2024-02-14	933.46	Placed	Paid
40184	49	54	2024-11-29	397.71999999999997	Delivered	Paid
40185	8	73	2024-07-10	1400.8899999999999	Placed	Paid
40186	90	104	2024-01-07	413.5	Shipped	Paid
40187	71	6	2024-11-19	298.8	Delivered	Pending
40188	48	51	2024-05-28	727.1600000000001	Delivered	Paid
40189	11	183	2024-04-22	275.3	Shipped	Pending
40190	86	61	2024-07-12	1462.22	Delivered	Pending
40191	4	136	2024-12-01	100.23	Delivered	Paid
40192	86	49	2024-10-05	782.79	Placed	Paid
40193	83	104	2024-12-22	614.86	Delivered	Paid
40194	90	36	2024-08-20	258.3	Delivered	Paid
40195	38	72	2024-10-31	412.33	Placed	Paid
40196	91	90	2024-12-25	560.63	Delivered	Pending
40197	38	57	2024-01-11	1094.84	Delivered	Pending
40198	22	8	2024-04-08	161.72	Delivered	Pending
40199	95	48	2024-07-28	1848.72	Delivered	Paid
40200	31	18	2024-07-27	624.64	Delivered	Pending
40201	93	34	2024-10-22	1099.98	Placed	Pending
40202	100	175	2024-02-13	786.5	Placed	Pending
40203	4	170	2024-08-27	1131.1	Shipped	Pending
40204	21	57	2024-12-24	527.14	Shipped	Pending
40205	48	82	2024-01-14	227.89	Shipped	Pending
40206	90	73	2024-03-04	38.4	Placed	Paid
40207	76	168	2024-06-28	733.38	Shipped	Paid
40208	33	62	2024-12-06	935.43	Placed	Pending
40209	59	133	2024-05-14	978.61	Shipped	Paid
40210	64	160	2024-11-18	72.85	Shipped	Pending
40211	42	104	2024-01-13	858.5	Shipped	Pending
40212	21	147	2024-07-24	726.4100000000001	Delivered	Paid
40213	28	185	2024-10-10	690.8	Delivered	Paid
40214	98	168	2024-12-03	92.95	Placed	Pending
40215	72	11	2024-05-12	238.95999999999998	Shipped	Pending
40216	49	200	2024-05-09	558.3	Delivered	Paid
40217	96	104	2024-10-03	1313.05	Shipped	Paid
40218	9	100	2024-11-13	1001.38	Shipped	Pending
40219	22	47	2024-08-12	1121.6100000000001	Placed	Paid
40220	33	195	2024-07-15	661.4100000000001	Delivered	Pending
40221	1	53	2024-04-03	743.5	Placed	Paid
40222	71	163	2024-02-26	833.3199999999999	Placed	Paid
40223	22	98	2024-12-23	729.45	Delivered	Pending
40224	9	173	2024-06-06	852.99	Shipped	Pending
40225	91	99	2024-11-20	1984.6999999999998	Delivered	Paid
40226	57	79	2024-11-22	212.19	Placed	Paid
40227	44	89	2024-01-05	1047.3600000000001	Shipped	Paid
40228	32	121	2024-02-06	503.24	Delivered	Paid
40229	57	173	2024-04-27	856.3	Delivered	Paid
40230	59	41	2024-02-02	1309.02	Shipped	Paid
40231	67	40	2024-04-26	699.87	Placed	Paid
40232	35	126	2024-12-19	1100.71	Delivered	Pending
40233	68	111	2024-07-11	283.36	Placed	Pending
40234	15	165	2024-03-12	1203.07	Shipped	Paid
40235	31	128	2024-04-22	911.6600000000001	Delivered	Paid
40236	57	195	2024-05-27	74.8	Shipped	Pending
40237	46	187	2024-06-15	781.21	Delivered	Paid
40238	60	178	2024-09-30	302.0	Placed	Pending
40239	12	87	2024-09-22	1224.75	Shipped	Pending
40240	30	182	2024-04-10	6.93	Delivered	Paid
40241	14	95	2024-02-29	276.4	Delivered	Pending
40242	52	126	2024-10-16	27.6	Shipped	Pending
40243	98	139	2024-03-16	995.03	Placed	Paid
40244	84	41	2024-01-04	383.4	Shipped	Pending
40245	92	46	2024-05-26	1561.3400000000001	Placed	Paid
40246	96	53	2024-07-01	1009.3	Delivered	Pending
40247	12	13	2024-04-13	177.94	Shipped	Pending
40248	58	75	2024-01-08	155.25	Shipped	Paid
40249	13	64	2024-06-05	1397.54	Delivered	Pending
40250	84	125	2024-05-20	1171.42	Delivered	Paid
40251	72	56	2024-02-17	117.3	Delivered	Pending
40252	79	91	2024-04-07	1336.59	Delivered	Paid
40253	28	69	2024-12-27	471.76	Delivered	Pending
40254	88	157	2024-06-06	867.1400000000001	Placed	Pending
40255	55	132	2024-11-26	319.26	Placed	Paid
40256	80	36	2024-02-12	760.45	Placed	Paid
40257	69	171	2024-12-30	700.7	Delivered	Pending
40258	13	39	2024-03-25	34.5	Shipped	Pending
40259	91	50	2024-12-11	734.41	Shipped	Pending
40260	67	75	2024-03-31	532.24	Placed	Pending
40261	50	11	2024-03-05	275.52	Delivered	Pending
40262	81	158	2024-10-25	1159.95	Shipped	Pending
40263	49	116	2024-08-28	717.1099999999999	Shipped	Paid
40264	99	68	2024-11-22	1621.4699999999998	Placed	Paid
40265	54	88	2024-09-24	89.6	Shipped	Paid
40266	56	22	2024-08-14	482.88	Delivered	Pending
40267	68	11	2024-03-05	483.18	Shipped	Paid
40268	6	194	2024-01-23	485.53999999999996	Placed	Pending
40269	98	21	2024-07-22	233.12	Placed	Pending
40270	75	92	2024-02-06	1470.72	Delivered	Paid
40271	39	115	2024-07-11	591.13	Delivered	Pending
40272	43	47	2024-05-03	650.48	Placed	Pending
40273	23	56	2024-08-05	1188.7	Shipped	Paid
40274	5	55	2024-01-24	852.81	Shipped	Paid
40275	36	161	2024-09-29	262.15	Placed	Pending
40276	94	194	2024-08-10	608.91	Placed	Paid
40277	33	7	2024-12-17	60.32	Delivered	Paid
40278	94	160	2024-04-22	1500.24	Delivered	Paid
40279	5	36	2024-08-13	1219.33	Shipped	Paid
40280	48	137	2024-11-13	298.13	Shipped	Pending
40281	70	47	2024-08-13	1219.1599999999999	Placed	Paid
40282	86	165	2024-12-19	460.63	Shipped	Paid
40283	43	6	2024-05-07	1107.41	Placed	Pending
40284	60	59	2024-10-01	1826.33	Placed	Pending
40285	70	45	2024-05-29	240.84	Shipped	Paid
40286	58	196	2024-12-17	474.23	Shipped	Paid
40287	72	124	2024-11-11	889.92	Placed	Paid
40288	29	108	2024-07-27	2003.67	Delivered	Pending
40289	42	177	2024-06-18	788.3599999999999	Shipped	Pending
40290	65	195	2024-09-26	1067.38	Shipped	Paid
40291	83	165	2024-04-01	336.95000000000005	Shipped	Pending
40292	50	195	2024-05-08	38.64	Placed	Paid
40293	57	112	2024-10-19	1150.1200000000001	Placed	Paid
40294	9	86	2024-10-01	101.64	Shipped	Pending
40295	81	112	2024-07-08	474.76	Delivered	Paid
40296	90	23	2024-05-13	318.32	Delivered	Paid
40297	29	189	2024-09-14	527.2	Shipped	Pending
40298	73	76	2024-02-13	2060.88	Placed	Paid
40299	21	64	2024-10-16	707.07	Placed	Paid
40300	24	178	2024-07-12	974.3299999999999	Placed	Pending
40301	12	145	2024-11-10	227.8	Shipped	Pending
40302	21	180	2024-08-17	877.51	Shipped	Paid
40303	44	10	2024-10-12	500.54	Placed	Paid
40304	18	110	2024-07-16	595.8100000000001	Placed	Pending
40305	16	48	2024-01-15	614.05	Delivered	Pending
40306	67	200	2024-07-05	1626.24	Shipped	Pending
40307	23	91	2024-12-23	638.3	Shipped	Pending
40308	65	143	2024-08-12	883.14	Placed	Paid
40309	31	194	2024-01-02	1201.28	Delivered	Paid
40310	39	56	2024-07-17	1138.6100000000001	Shipped	Pending
40311	1	44	2024-03-31	709.0300000000001	Delivered	Paid
40312	97	142	2024-05-11	375.04999999999995	Delivered	Pending
40313	88	70	2024-03-29	1851.1399999999999	Shipped	Pending
40314	64	128	2024-09-08	1574.49	Placed	Pending
40315	65	102	2024-10-15	54.7	Delivered	Paid
40316	34	123	2024-11-01	348.84000000000003	Placed	Pending
40317	13	188	2024-08-07	409.37	Placed	Pending
40318	4	83	2024-09-11	348.26	Placed	Pending
40319	53	39	2024-04-30	216.12	Placed	Pending
40320	29	108	2024-01-19	350.16	Delivered	Paid
40321	84	97	2024-09-24	558.64	Shipped	Paid
40322	5	27	2024-04-11	1078.8	Shipped	Paid
40323	18	95	2024-11-04	291.25	Placed	Paid
40324	42	140	2024-08-25	1380.05	Shipped	Paid
40325	20	11	2024-01-26	636.5200000000001	Delivered	Pending
40326	88	199	2024-01-02	837.99	Placed	Paid
40327	58	58	2024-07-30	1246.1399999999999	Shipped	Pending
40328	93	134	2024-06-17	50.4	Shipped	Pending
40329	65	182	2024-10-15	688.11	Shipped	Pending
40330	96	179	2024-09-09	18.96	Delivered	Pending
40331	60	139	2024-11-02	229.17000000000002	Placed	Paid
40332	100	87	2024-08-20	1562.96	Shipped	Paid
40333	8	128	2024-01-10	9.51	Delivered	Pending
40334	19	19	2024-08-15	935.95	Placed	Pending
40335	5	182	2024-04-13	1437.26	Delivered	Paid
40336	25	192	2024-08-12	317.26	Placed	Pending
40337	97	7	2024-03-13	1457.03	Placed	Pending
40338	28	173	2024-11-19	722.99	Placed	Pending
40339	36	185	2024-08-03	1298.22	Shipped	Paid
40340	11	56	2024-08-17	781.26	Delivered	Pending
40341	55	60	2024-05-26	645.1	Delivered	Paid
40342	85	38	2024-03-25	921.31	Delivered	Paid
40343	73	134	2024-08-31	1230.52	Delivered	Paid
40344	19	122	2024-08-09	1869.06	Placed	Pending
40345	12	198	2024-04-30	558.62	Shipped	Paid
40346	11	163	2024-09-13	592.36	Delivered	Pending
40347	82	75	2024-01-26	464.37	Shipped	Pending
40348	72	67	2024-05-22	146.8	Shipped	Pending
40349	26	86	2024-07-13	189.28	Placed	Pending
40350	60	90	2024-04-04	697.95	Shipped	Paid
40351	26	133	2024-01-20	512.16	Delivered	Paid
40352	34	117	2024-05-05	887.33	Shipped	Pending
40353	80	64	2024-07-03	348.8	Delivered	Paid
40354	19	132	2024-08-22	1118.29	Placed	Pending
40355	79	93	2024-06-18	44.46	Delivered	Pending
40356	95	70	2024-12-13	987.72	Placed	Paid
40357	69	158	2024-05-01	628.89	Shipped	Paid
40358	69	39	2024-07-27	359.94	Shipped	Paid
40359	68	62	2024-06-01	1369.69	Delivered	Pending
40360	37	127	2024-03-26	705.81	Delivered	Paid
40361	22	136	2024-08-16	331.36	Shipped	Pending
40362	3	80	2024-08-06	399.91	Placed	Pending
40363	60	86	2024-04-04	1040.1399999999999	Placed	Paid
40364	59	32	2024-09-09	13.92	Placed	Paid
40365	22	129	2024-11-14	675.0	Delivered	Pending
40366	64	146	2024-10-18	1201.89	Shipped	Pending
40367	37	105	2024-06-01	1023.7	Delivered	Paid
40368	51	144	2024-03-09	779.4300000000001	Delivered	Paid
40369	45	143	2024-06-12	20.52	Delivered	Paid
40370	7	91	2024-04-29	666.96	Placed	Paid
40371	54	145	2024-05-05	36.0	Delivered	Paid
40372	46	143	2024-01-17	1223.18	Delivered	Paid
40373	26	167	2024-12-09	1639.0	Shipped	Paid
40374	65	140	2024-04-27	688.4	Placed	Pending
40375	61	109	2024-03-04	856.5600000000001	Shipped	Pending
40376	22	15	2024-03-07	516.43	Delivered	Paid
40377	47	127	2024-05-28	224.16	Shipped	Paid
40378	40	44	2024-05-24	737.12	Placed	Paid
40379	55	1	2024-05-28	386.99	Delivered	Pending
40380	38	101	2024-11-23	1676.89	Placed	Paid
40381	32	198	2024-01-14	1055.31	Shipped	Pending
40382	46	166	2024-03-05	470.03999999999996	Delivered	Paid
40383	14	68	2024-11-06	926.82	Placed	Pending
40384	37	56	2024-12-19	719.16	Delivered	Pending
40385	34	147	2024-09-02	248.9	Placed	Pending
40386	37	124	2024-11-03	1246.81	Placed	Pending
40387	98	150	2024-10-10	118.8	Placed	Paid
40388	69	188	2024-12-22	229.25	Delivered	Paid
40389	36	67	2024-11-08	48.51	Placed	Paid
40390	93	19	2024-05-09	653.56	Placed	Pending
40391	19	190	2024-11-07	1053.9	Delivered	Pending
40392	86	111	2024-03-30	1321.07	Delivered	Paid
40393	96	181	2024-11-22	654.39	Placed	Paid
40394	88	19	2024-10-17	409.23	Delivered	Pending
40395	64	120	2024-07-21	612.96	Shipped	Paid
40396	40	170	2024-12-26	32.0	Placed	Pending
40397	29	48	2024-03-10	124.28	Shipped	Pending
40398	80	196	2024-08-21	1236.02	Delivered	Pending
40399	69	70	2024-02-23	346.58	Delivered	Paid
40400	48	43	2024-11-13	832.15	Shipped	Paid
40401	15	188	2024-12-24	1038.97	Placed	Pending
40402	17	92	2024-12-28	576.78	Shipped	Pending
40403	71	81	2024-08-14	295.4	Delivered	Pending
40404	24	188	2024-08-08	1179.1200000000001	Delivered	Pending
40405	16	43	2024-05-26	131.15	Placed	Pending
40406	7	161	2024-10-22	430.26000000000005	Shipped	Pending
40407	69	162	2024-12-10	608.06	Shipped	Pending
40408	32	129	2024-08-05	607.77	Delivered	Paid
40409	76	176	2024-04-25	2448.46	Placed	Paid
40410	54	72	2024-05-13	1263.29	Shipped	Pending
40411	84	43	2024-12-11	332.6	Delivered	Pending
40412	4	13	2024-07-22	813.96	Shipped	Pending
40413	46	118	2024-01-20	496.75	Delivered	Paid
40414	13	60	2024-11-14	771.8	Placed	Paid
40415	1	150	2024-01-23	299.1	Placed	Paid
40416	77	177	2024-03-31	1093.89	Shipped	Paid
40417	29	101	2024-09-12	514.72	Placed	Paid
40418	43	78	2024-08-05	262.06	Placed	Pending
40419	99	64	2024-04-01	1105.9	Placed	Paid
40420	46	125	2024-04-29	674.55	Delivered	Paid
40421	14	3	2024-06-21	779.42	Shipped	Pending
40422	23	54	2024-06-01	218.82	Shipped	Paid
40423	41	33	2024-04-28	493.03999999999996	Shipped	Pending
40424	56	40	2024-08-10	565.11	Shipped	Pending
40425	97	89	2024-01-15	747.95	Placed	Pending
40426	88	133	2024-09-11	454.94	Shipped	Pending
40427	49	31	2024-04-26	1375.0	Shipped	Pending
40428	59	87	2024-10-14	982.1800000000001	Placed	Pending
40429	57	180	2024-04-29	1339.04	Shipped	Paid
40430	78	23	2024-12-04	2775.17	Shipped	Pending
40431	74	16	2024-12-26	560.78	Placed	Paid
40432	67	129	2024-07-06	1130.88	Placed	Pending
40433	9	73	2024-02-12	1529.09	Placed	Paid
40434	14	56	2024-06-29	472.53	Placed	Paid
40435	36	11	2024-02-21	309.04999999999995	Shipped	Pending
40436	57	100	2024-05-18	1492.68	Placed	Paid
40437	93	2	2024-06-04	799.9	Delivered	Pending
40438	42	18	2024-11-24	1555.05	Delivered	Paid
40439	28	190	2024-01-20	1100.02	Shipped	Paid
40440	28	41	2024-01-10	903.21	Placed	Paid
40441	78	198	2024-09-18	261.86	Delivered	Paid
40442	52	131	2024-04-24	1082.79	Placed	Pending
40443	76	188	2024-04-21	98.8	Delivered	Pending
40444	20	68	2024-11-19	1790.93	Delivered	Paid
40445	28	181	2024-04-03	263.21999999999997	Delivered	Paid
40446	74	132	2024-02-12	403.56	Delivered	Pending
40447	21	82	2024-02-10	129.76	Shipped	Pending
40448	65	189	2024-01-29	264.84999999999997	Delivered	Paid
40449	1	48	2024-09-16	502.2	Placed	Pending
40450	70	170	2024-12-01	747.86	Placed	Pending
40451	76	122	2024-08-26	151.56	Shipped	Pending
40452	73	97	2024-04-28	1422.4399999999998	Delivered	Paid
40453	77	180	2024-09-11	692.49	Placed	Pending
40454	45	179	2024-11-08	517.9399999999999	Delivered	Pending
40455	87	37	2024-11-25	602.24	Placed	Pending
40456	78	43	2024-02-15	776.88	Shipped	Pending
40457	2	165	2024-07-10	890.01	Placed	Pending
40458	97	10	2024-12-11	2112.2	Delivered	Paid
40459	47	8	2024-02-23	53.24	Placed	Pending
40460	44	116	2024-09-04	172.82	Shipped	Pending
40461	4	29	2024-08-12	1197.16	Delivered	Paid
40462	28	195	2024-10-17	435.22	Placed	Pending
40463	34	125	2024-07-13	741.84	Placed	Paid
40464	60	101	2024-04-17	131.49	Delivered	Pending
40465	93	149	2024-05-12	660.1400000000001	Placed	Paid
40466	69	117	2024-05-21	660.9399999999999	Delivered	Paid
40467	78	44	2024-03-07	33.06	Placed	Paid
40468	97	172	2024-09-04	555.86	Shipped	Paid
40469	39	80	2024-03-26	376.42	Placed	Pending
40470	56	1	2024-09-14	623.19	Delivered	Paid
40471	99	191	2024-02-27	83.95	Shipped	Pending
40472	64	143	2024-10-10	358.73	Delivered	Paid
40473	24	145	2024-12-29	874.0899999999999	Delivered	Paid
40474	63	102	2024-03-04	186.58	Delivered	Paid
40475	60	160	2024-01-04	523.38	Placed	Paid
40476	7	78	2024-08-17	849.0400000000001	Placed	Paid
40477	12	166	2024-04-13	1653.79	Delivered	Paid
40478	11	131	2024-12-11	473.60999999999996	Delivered	Paid
40479	14	59	2024-08-02	1138.0	Placed	Paid
40480	47	121	2024-09-05	1133.28	Placed	Pending
40481	15	74	2024-10-28	131.2	Shipped	Pending
40482	54	108	2024-09-30	773.8399999999999	Delivered	Paid
40483	81	150	2024-12-16	940.4	Shipped	Paid
40484	56	168	2024-09-09	798.34	Shipped	Pending
40485	54	49	2024-01-30	99.51	Shipped	Paid
40486	97	80	2024-02-19	262.35	Placed	Pending
40487	1	164	2024-09-26	1498.79	Shipped	Pending
40488	20	135	2024-02-07	754.9	Shipped	Paid
40489	79	91	2024-02-12	2130.2799999999997	Delivered	Pending
40490	74	90	2024-08-09	476.59000000000003	Delivered	Pending
40491	73	169	2024-10-31	523.69	Shipped	Paid
40492	13	75	2024-12-20	1839.05	Placed	Paid
40493	100	62	2024-07-19	1207.66	Placed	Paid
40494	13	67	2024-08-13	2061.45	Shipped	Paid
40495	8	21	2024-09-21	124.2	Placed	Pending
40496	54	75	2024-11-18	1389.47	Delivered	Pending
40497	55	43	2024-05-10	268.45	Delivered	Pending
40498	40	177	2024-01-03	1313.98	Shipped	Paid
40499	94	27	2024-11-02	1120.23	Delivered	Pending
40500	74	19	2024-11-09	539.46	Placed	Paid
40501	25	28	2024-09-23	152.46	Delivered	Pending
40502	81	53	2024-12-02	290.86	Delivered	Paid
40503	98	193	2024-06-15	1163.04	Delivered	Pending
40504	27	3	2024-09-07	304.2	Placed	Paid
40505	78	48	2024-11-17	780.9300000000001	Shipped	Pending
40506	9	24	2024-07-29	657.3199999999999	Shipped	Paid
40507	65	21	2024-07-24	1299.8400000000001	Shipped	Pending
40508	35	200	2024-12-12	147.06	Placed	Pending
40509	54	164	2024-11-15	1160.46	Delivered	Pending
40510	25	103	2024-09-13	1236.19	Delivered	Paid
40511	41	41	2024-03-13	991.5000000000001	Delivered	Paid
40512	79	88	2024-08-29	1485.42	Delivered	Pending
40513	30	162	2024-11-07	325.24	Shipped	Pending
40514	50	110	2024-02-06	536.27	Shipped	Paid
40515	20	39	2024-03-04	448.61	Delivered	Paid
40516	17	95	2024-03-21	585.85	Placed	Paid
40517	87	18	2024-11-10	881.3	Shipped	Pending
40518	6	86	2024-11-18	289.69	Shipped	Pending
40519	97	46	2024-02-24	1464.0	Delivered	Paid
40520	21	2	2024-04-28	491.56	Placed	Pending
40521	52	103	2024-05-06	414.7	Placed	Pending
40522	89	86	2024-09-23	224.98	Delivered	Paid
40523	74	54	2024-06-28	612.32	Placed	Pending
40524	1	37	2024-07-13	1245.45	Placed	Pending
40525	73	121	2024-08-22	1080.65	Shipped	Pending
40526	93	39	2024-10-14	452.01	Delivered	Paid
40527	82	63	2024-05-07	438.88	Placed	Pending
40528	77	80	2024-05-20	1402.78	Placed	Paid
40529	50	111	2024-10-30	88.7	Delivered	Pending
40530	64	18	2024-08-29	1914.01	Delivered	Pending
40531	19	153	2024-09-29	853.52	Delivered	Paid
40532	76	99	2024-09-12	773.2	Placed	Pending
40533	39	90	2024-05-28	1302.3000000000002	Shipped	Pending
40534	38	79	2024-01-14	968.1800000000001	Shipped	Pending
40535	35	199	2024-04-16	184.32	Placed	Paid
40536	92	112	2024-07-10	317.05	Shipped	Pending
40537	44	184	2024-12-03	906.74	Delivered	Paid
40538	70	21	2024-12-22	822.04	Placed	Paid
40539	94	71	2024-02-10	301.56	Shipped	Paid
40540	22	130	2024-03-11	1192.27	Delivered	Paid
40541	33	59	2024-01-23	489.90000000000003	Shipped	Paid
40542	51	68	2024-05-27	577.17	Delivered	Pending
40543	59	43	2024-06-01	459.39	Placed	Paid
40544	18	74	2024-09-05	1439.69	Shipped	Pending
40545	55	144	2024-03-20	1607.64	Delivered	Paid
40546	96	128	2024-07-19	616.52	Delivered	Pending
40547	18	58	2024-06-05	1124.25	Placed	Paid
40548	95	35	2024-04-29	865.1600000000001	Delivered	Pending
40549	97	153	2024-01-07	241.51999999999998	Delivered	Pending
40550	96	31	2024-04-01	140.57999999999998	Shipped	Paid
40551	96	18	2024-06-23	1300.8899999999999	Delivered	Paid
40552	37	104	2024-08-12	757.1800000000001	Placed	Paid
40553	16	99	2024-10-15	422.28999999999996	Shipped	Pending
40554	23	129	2024-02-29	1582.34	Shipped	Pending
40555	70	160	2024-08-05	295.28999999999996	Placed	Paid
40556	80	176	2024-02-10	1236.02	Placed	Paid
40557	54	113	2024-08-04	1459.24	Placed	Pending
40558	67	89	2024-09-20	289.28000000000003	Shipped	Pending
40559	78	194	2024-11-26	2591.62	Placed	Paid
40560	81	77	2024-11-02	1286.04	Placed	Paid
40561	3	88	2024-04-10	327.84	Delivered	Pending
40562	55	49	2024-07-10	1711.93	Delivered	Pending
40563	10	180	2024-07-23	1628.6100000000001	Shipped	Paid
40564	66	98	2024-11-24	1455.1599999999999	Shipped	Pending
40565	70	47	2024-01-16	899.8199999999999	Delivered	Paid
40566	62	33	2024-06-13	1354.1299999999999	Shipped	Paid
40567	9	87	2024-03-24	174.27	Delivered	Pending
40568	83	188	2024-12-22	925.08	Delivered	Pending
40569	29	74	2024-06-28	367.58000000000004	Shipped	Pending
40570	70	188	2024-06-25	586.26	Placed	Pending
40571	7	95	2024-08-30	794.51	Delivered	Paid
40572	52	39	2024-03-11	122.76	Shipped	Pending
40573	87	80	2024-09-20	1633.1599999999999	Delivered	Pending
40574	61	99	2024-09-18	1847.79	Delivered	Paid
40575	59	16	2024-02-13	946.19	Delivered	Pending
40576	84	83	2024-06-02	834.14	Placed	Paid
40577	33	132	2024-04-08	1228.8	Shipped	Paid
40578	42	5	2024-04-27	1281.6599999999999	Shipped	Pending
40579	92	71	2024-07-17	553.5	Delivered	Paid
40580	71	145	2024-06-02	1498.66	Delivered	Pending
40581	75	14	2024-11-15	152.02	Placed	Pending
40582	55	186	2024-04-02	380.88	Shipped	Paid
40583	62	10	2024-12-03	38.4	Delivered	Paid
40584	87	139	2024-12-05	58.05	Shipped	Pending
40585	14	79	2024-08-25	1507.6799999999998	Placed	Paid
40586	99	35	2024-01-17	693.15	Shipped	Pending
40587	70	172	2024-02-10	205.7	Placed	Pending
40588	39	61	2024-08-21	517.81	Delivered	Pending
40589	63	88	2024-11-04	1285.46	Placed	Paid
40590	4	159	2024-09-29	473.76	Delivered	Paid
40591	46	15	2024-12-02	955.1700000000001	Delivered	Pending
40592	40	69	2024-09-06	930.3199999999999	Delivered	Pending
40593	14	132	2024-10-14	520.03	Placed	Pending
40594	77	135	2024-12-04	345.53	Shipped	Paid
40595	100	15	2024-07-01	375.65	Placed	Pending
40596	85	124	2024-07-01	860.32	Placed	Pending
40597	2	136	2024-07-12	644.54	Placed	Paid
40598	90	127	2024-09-01	1540.96	Shipped	Paid
40599	35	199	2024-07-09	134.96	Shipped	Pending
40600	2	182	2024-09-19	1679.99	Delivered	Paid
40601	3	55	2024-05-07	508.08	Delivered	Paid
40602	54	180	2024-08-12	217.63	Placed	Paid
40603	31	87	2024-01-05	206.72	Shipped	Pending
40604	75	122	2024-04-09	432.81	Shipped	Paid
40605	98	45	2024-01-11	1000.79	Placed	Pending
40606	39	57	2024-01-27	702.49	Shipped	Paid
40607	85	21	2024-03-22	309.37	Shipped	Pending
40608	84	88	2024-11-19	1350.28	Placed	Pending
40609	97	90	2024-04-19	352.58	Shipped	Paid
40610	84	33	2024-04-13	904.35	Delivered	Paid
40611	62	114	2024-05-24	15.1	Delivered	Pending
40612	43	61	2024-06-10	269.93	Delivered	Pending
40613	60	78	2024-03-28	322.75000000000006	Shipped	Paid
