PaymentID,OrderID,PaymentDate,Amount,PaymentMethod,PaymentStatus
44168,44168,2024-03-03,992.99,Credit,Pending
44169,44169,2024-05-13,458.34999999999997,Cash,Paid
44170,44170,2024-03-05,840.08,Credit,Paid
44171,44171,2024-03-01,991.29,Cash,Pending
44172,44172,2024-02-05,422.30999999999995,Credit,Paid
44173,44173,2024-07-27,1691.8200000000002,Credit,Paid
44174,44174,2024-07-03,1237.31,Credit,Paid
44175,44175,2024-11-11,69.01,Credit,Paid
44176,44176,2024-02-16,45.76,Bank Transfer,Pending
44177,44177,2024-11-07,976.3,Credit,Paid
44178,44178,2024-01-20,686.57,Cash,Paid
44179,44179,2024-10-31,202.52,Credit,Paid
44180,44180,2024-03-31,1203.65,Credit,Pending
44181,44181,2024-11-07,712.48,Bank Transfer,Pending
44182,44182,2024-11-14,642.33,Credit,Paid
44183,44183,2024-12-27,827.91,Cash,Pending
44184,44184,2024-11-08,702.7,Cash,Paid
44185,44185,2024-09-14,863.3,Credit,Paid
44186,44186,2024-09-07,45.3,Credit,Paid
44187,44187,2024-05-26,1486.8,Bank Transfer,Pending
44188,44188,2024-10-08,995.78,Cash,Paid
44189,44189,2024-09-02,381.22,Credit,Pending
44190,44190,2024-05-19,869.24,Credit,Pending
44191,44191,2024-09-13,592.5799999999999,Cash,Paid
44192,44192,2024-09-07,934.5600000000001,Bank Transfer,Pending
44193,44193,2024-11-25,388.92,Bank Transfer,Pending
44194,44194,2024-07-29,294.81,Cash,Pending
44195,44195,2024-12-17,253.12,Cash,Pending
44196,44196,2024-11-15,592.5,Bank Transfer,Pending
44197,44197,2024-07-01,876.5500000000001,Credit,Pending
44198,44198,2024-07-10,1305.61,Cash,Pending
44199,44199,2024-07-02,729.65,Credit,Pending
44200,44200,2024-06-19,1011.4300000000001,Cash,Pending
44201,44201,2024-11-03,702.6500000000001,Bank Transfer,Paid
44202,44202,2024-03-05,641.63,Credit,Paid
44203,44203,2024-11-14,1017.48,Bank Transfer,Paid
44204,44204,2024-09-10,525.1,Credit,Paid
44205,44205,2024-08-19,335.3,Bank Transfer,Pending
44206,44206,2024-05-05,673.8,Cash,Paid
44207,44207,2024-11-20,1201.17,Credit,Pending
44208,44208,2024-10-15,845.26,Cash,Paid
44209,44209,2024-05-23,206.18,Bank Transfer,Pending
44210,44210,2024-08-01,991.52,Credit,Paid
44211,44211,2024-02-08,749.72,Credit,Paid
44212,44212,2024-08-24,757.0799999999999,Credit,Pending
44213,44213,2024-07-17,1002.02,Bank Transfer,Pending
44214,44214,2024-02-10,576.7,Cash,Pending
44215,44215,2024-08-25,307.8,Credit,Pending
44216,44216,2024-12-15,814.32,Bank Transfer,Paid
44217,44217,2024-11-07,1160.23,Bank Transfer,Pending
44218,44218,2024-05-04,787.4,Credit,Paid
44219,44219,2024-06-17,756.74,Credit,Pending
44220,44220,2024-08-25,142.58,Cash,Paid
44221,44221,2024-06-08,1649.55,Bank Transfer,Paid
44222,44222,2024-11-21,1126.98,Bank Transfer,Pending
44223,44223,2024-10-15,773.34,Credit,Pending
44224,44224,2024-08-06,723.73,Bank Transfer,Paid
44225,44225,2024-01-12,752.85,Bank Transfer,Paid
44226,44226,2024-03-19,1435.23,Credit,Pending
44227,44227,2024-09-14,262.51,Credit,Pending
44228,44228,2024-05-31,821.0699999999999,Bank Transfer,Pending
44229,44229,2024-06-02,1022.53,Credit,Paid
44230,44230,2024-12-13,1045.8899999999999,Cash,Pending
44231,44231,2024-12-06,557.67,Credit,Paid
44232,44232,2024-08-01,1309.05,Credit,Pending
44233,44233,2024-08-31,591.31,Credit,Pending
44234,44234,2024-06-21,821.3499999999999,Bank Transfer,Paid
44235,44235,2024-04-23,1208.15,Credit,Paid
44236,44236,2024-03-08,709.96,Cash,Paid
44237,44237,2024-09-12,465.65,Cash,Paid
44238,44238,2024-04-07,1239.67,Cash,Pending
44239,44239,2024-05-09,1520.08,Credit,Pending
44240,44240,2024-08-01,515.41,Bank Transfer,Paid
44241,44241,2024-05-12,790.94,Bank Transfer,Pending
44242,44242,2024-09-05,454.34000000000003,Cash,Pending
44243,44243,2024-10-12,1433.94,Cash,Paid
44244,44244,2024-08-14,1364.5,Credit,Paid
44245,44245,2024-11-05,1601.05,Credit,Paid
44246,44246,2024-06-25,73.44,Cash,Pending
44247,44247,2024-06-23,560.4499999999999,Credit,Paid
44248,44248,2024-11-25,1927.73,Bank Transfer,Paid
44249,44249,2024-08-08,1050.56,Bank Transfer,Paid
44250,44250,2024-02-01,655.9000000000001,Credit,Pending
44251,44251,2024-07-28,159.0,Bank Transfer,Paid
44252,44252,2024-09-19,122.5,Bank Transfer,Paid
44253,44253,2024-05-22,492.0,Credit,Pending
44254,44254,2024-08-29,243.6,Credit,Pending
44255,44255,2024-04-08,175.56,Cash,Pending
44256,44256,2024-02-19,887.99,Bank Transfer,Paid
44257,44257,2024-07-16,298.6,Cash,Paid
44258,44258,2024-08-27,684.11,Cash,Paid
44259,44259,2024-12-19,615.27,Bank Transfer,Pending
44260,44260,2024-07-10,1685.78,Bank Transfer,Pending
44261,44261,2024-09-01,34.5,Credit,Paid
44262,44262,2024-06-30,1339.9099999999999,Credit,Pending
44263,44263,2024-03-28,475.2,Cash,Pending
44264,44264,2024-06-05,83.16,Credit,Paid
44265,44265,2024-11-01,587.46,Credit,Pending
44266,44266,2024-12-19,2987.2000000000003,Cash,Pending
44267,44267,2024-11-19,786.88,Credit,Paid
44268,44268,2024-02-15,259.38,Credit,Pending
44269,44269,2024-01-06,686.67,Cash,Pending
44270,44270,2024-02-06,581.47,Cash,Paid
44271,44271,2024-01-26,1881.0,Cash,Paid
44272,44272,2024-01-31,880.73,Bank Transfer,Pending
44273,44273,2024-04-21,176.82,Credit,Paid
44274,44274,2024-03-16,122.0,Cash,Paid
44275,44275,2024-07-04,507.43,Bank Transfer,Paid
44276,44276,2024-05-29,301.44,Cash,Pending
44277,44277,2024-04-02,759.17,Bank Transfer,Paid
44278,44278,2024-03-17,1381.85,Credit,Pending
44279,44279,2024-07-25,33.6,Credit,Paid
44280,44280,2024-05-19,88.56,Bank Transfer,Pending
44281,44281,2024-01-22,519.69,Credit,Pending
44282,44282,2024-01-14,427.18,Credit,Pending
44283,44283,2024-07-14,1732.36,Cash,Pending
44284,44284,2024-12-16,410.78,Credit,Paid
44285,44285,2024-04-19,668.93,Credit,Paid
44286,44286,2024-05-08,751.79,Bank Transfer,Paid
44287,44287,2024-11-19,199.1,Bank Transfer,Paid
44288,44288,2024-07-19,1161.83,Credit,Paid
44289,44289,2024-03-23,1580.71,Cash,Paid
44290,44290,2024-03-11,1344.79,Cash,Paid
44291,44291,2024-11-27,292.32,Credit,Paid
44292,44292,2024-02-20,1755.5,Bank Transfer,Paid
44293,44293,2024-03-28,1023.02,Bank Transfer,Pending
44294,44294,2024-03-27,1144.98,Credit,Paid
44295,44295,2024-07-28,797.9399999999999,Cash,Pending
44296,44296,2024-03-20,916.4399999999999,Cash,Pending
44297,44297,2024-05-25,436.52,Credit,Paid
44298,44298,2024-02-27,91.35,Cash,Pending
44299,44299,2024-02-07,171.84,Bank Transfer,Paid
44300,44300,2024-06-13,942.5799999999999,Cash,Paid
44301,44301,2024-10-29,167.58,Bank Transfer,Pending
44302,44302,2024-06-18,990.9300000000001,Cash,Pending
44303,44303,2024-01-01,654.6800000000001,Bank Transfer,Pending
44304,44304,2024-09-27,460.12,Bank Transfer,Paid
44305,44305,2024-01-01,1011.3,Bank Transfer,Paid
44306,44306,2024-09-19,769.05,Bank Transfer,Paid
44307,44307,2024-01-20,1454.42,Cash,Pending
44308,44308,2024-01-12,573.53,Credit,Pending
44309,44309,2024-06-04,1392.5500000000002,Cash,Paid
44310,44310,2024-09-18,875.3199999999999,Credit,Pending
44311,44311,2024-02-29,1430.53,Bank Transfer,Paid
44312,44312,2024-10-02,248.34,Bank Transfer,Paid
44313,44313,2024-01-18,629.96,Bank Transfer,Pending
44314,44314,2024-07-05,1594.06,Cash,Paid
44315,44315,2024-09-04,101.85999999999999,Credit,Pending
44316,44316,2024-12-15,1012.4,Credit,Pending
44317,44317,2024-11-18,1156.77,Credit,Paid
44318,44318,2024-11-15,645.85,Cash,Paid
44319,44319,2024-08-29,81.06,Bank Transfer,Paid
44320,44320,2024-05-12,560.88,Cash,Paid
44321,44321,2024-09-10,63.72,Credit,Paid
44322,44322,2024-10-03,454.97,Cash,Paid
44323,44323,2024-09-20,828.97,Credit,Pending
44324,44324,2024-07-29,711.39,Bank Transfer,Paid
44325,44325,2024-09-19,294.36,Bank Transfer,Paid
44326,44326,2024-02-16,692.88,Bank Transfer,Pending
44327,44327,2024-09-26,1690.23,Cash,Paid
44328,44328,2024-04-12,160.58,Cash,Paid
44329,44329,2024-05-11,564.9100000000001,Bank Transfer,Pending
44330,44330,2024-12-19,239.94,Credit,Pending
44331,44331,2024-05-07,1016.13,Bank Transfer,Pending
44332,44332,2024-03-19,316.2,Bank Transfer,Paid
44333,44333,2024-12-13,1042.89,Credit,Pending
44334,44334,2024-05-03,1282.68,Credit,Pending
44335,44335,2024-08-30,424.16,Bank Transfer,Pending
44336,44336,2024-11-07,622.94,Credit,Pending
44337,44337,2024-04-08,411.6,Credit,Pending
44338,44338,2024-03-19,1593.94,Cash,Paid
44339,44339,2024-12-12,787.02,Bank Transfer,Pending
44340,44340,2024-04-22,1383.8000000000002,Bank Transfer,Pending
44341,44341,2024-12-01,882.37,Cash,Pending
44342,44342,2024-06-17,95.81,Cash,Paid
44343,44343,2024-11-16,1384.9299999999998,Bank Transfer,Paid
44344,44344,2024-05-20,1220.49,Bank Transfer,Paid
44345,44345,2024-08-06,935.4399999999999,Credit,Paid
44346,44346,2024-06-14,832.86,Credit,Paid
44347,44347,2024-09-27,1280.63,Cash,Pending
44348,44348,2024-05-08,1167.1299999999999,Cash,Paid
44349,44349,2024-12-23,695.22,Bank Transfer,Paid
44350,44350,2024-12-20,345.0,Cash,Pending
44351,44351,2024-06-16,1517.1,Credit,Paid
44352,44352,2024-06-27,305.88,Credit,Pending
44353,44353,2024-03-17,152.96,Credit,Paid
44354,44354,2024-03-14,1411.1399999999999,Credit,Pending
44355,44355,2024-05-17,1098.32,Credit,Paid
44356,44356,2024-04-13,832.89,Bank Transfer,Pending
44357,44357,2024-06-05,38.04,Credit,Pending
44358,44358,2024-05-03,706.9300000000001,Cash,Paid
44359,44359,2024-11-15,1516.24,Bank Transfer,Pending
44360,44360,2024-02-26,873.26,Bank Transfer,Pending
44361,44361,2024-06-23,782.22,Bank Transfer,Pending
44362,44362,2024-09-28,312.34,Credit,Pending
44363,44363,2024-11-02,955.4699999999999,Bank Transfer,Paid
44364,44364,2024-09-30,1178.0900000000001,Credit,Paid
44365,44365,2024-01-20,520.79,Cash,Paid
44366,44366,2024-01-30,568.1899999999999,Credit,Pending
44367,44367,2024-03-21,1346.6399999999999,Cash,Pending
44368,44368,2024-07-02,572.53,Credit,Pending
44369,44369,2024-05-15,1476.93,Credit,Paid
44370,44370,2024-09-30,616.5,Bank Transfer,Pending
44371,44371,2024-07-16,163.2,Bank Transfer,Pending
44372,44372,2024-05-22,1251.52,Cash,Pending
44373,44373,2024-04-19,1512.82,Cash,Paid
44374,44374,2024-05-12,790.38,Cash,Pending
44375,44375,2024-04-29,552.12,Credit,Pending
44376,44376,2024-04-04,220.66,Bank Transfer,Paid
44377,44377,2024-04-19,819.8,Cash,Pending
44378,44378,2024-08-09,2017.92,Bank Transfer,Pending
44379,44379,2024-11-26,414.78,Credit,Pending
44380,44380,2024-06-01,358.28,Cash,Pending
44381,44381,2024-05-19,172.02,Credit,Paid
44382,44382,2024-09-25,1000.1800000000001,Bank Transfer,Pending
44383,44383,2024-05-12,977.4,Bank Transfer,Pending
44384,44384,2024-12-18,1105.3799999999999,Bank Transfer,Pending
44385,44385,2024-05-15,271.36,Bank Transfer,Paid
44386,44386,2024-08-09,66.96,Credit,Pending
44387,44387,2024-01-20,879.6700000000001,Bank Transfer,Pending
44388,44388,2024-11-23,274.89,Cash,Pending
44389,44389,2024-08-14,1058.76,Credit,Paid
44390,44390,2024-10-11,1389.9099999999999,Cash,Paid
44391,44391,2024-08-21,519.6,Bank Transfer,Pending
44392,44392,2024-05-23,891.44,Cash,Paid
44393,44393,2024-01-27,841.85,Cash,Pending
44394,44394,2024-07-17,1243.46,Cash,Pending
44395,44395,2024-11-03,939.07,Bank Transfer,Pending
44396,44396,2024-09-25,931.98,Cash,Paid
44397,44397,2024-03-25,1095.31,Cash,Paid
44398,44398,2024-10-24,700.92,Cash,Pending
44399,44399,2024-09-05,115.7,Credit,Paid
44400,44400,2024-11-07,313.2,Cash,Pending
44401,44401,2024-03-19,663.85,Cash,Pending
44402,44402,2024-07-10,655.57,Credit,Pending
44403,44403,2024-06-23,762.84,Bank Transfer,Pending
44404,44404,2024-10-20,589.44,Credit,Paid
44405,44405,2024-08-07,932.58,Cash,Paid
44406,44406,2024-11-28,1535.5,Cash,Pending
44407,44407,2024-05-26,407.55,Cash,Paid
44408,44408,2024-02-04,921.98,Cash,Pending
44409,44409,2024-06-16,70.38,Bank Transfer,Pending
44410,44410,2024-05-30,834.3299999999999,Credit,Pending
44411,44411,2024-10-19,1014.9300000000001,Credit,Paid
44412,44412,2024-05-29,1477.15,Cash,Paid
44413,44413,2024-05-25,377.7,Bank Transfer,Paid
44414,44414,2024-08-21,135.52,Credit,Paid
44415,44415,2024-12-16,200.53,Credit,Paid
44416,44416,2024-12-01,13.92,Credit,Paid
44417,44417,2024-07-07,1871.44,Cash,Pending
44418,44418,2024-05-09,1082.07,Credit,Pending
44419,44419,2024-04-15,240.66,Cash,Pending
44420,44420,2024-05-19,81.65,Bank Transfer,Paid
44421,44421,2024-11-29,680.16,Bank Transfer,Paid
44422,44422,2024-05-02,432.73,Credit,Paid
44423,44423,2024-08-30,1188.48,Bank Transfer,Paid
44424,44424,2024-10-03,441.37,Credit,Pending
44425,44425,2024-04-25,555.42,Credit,Pending
44426,44426,2024-12-10,364.33,Bank Transfer,Paid
44427,44427,2024-03-20,1351.34,Cash,Pending
44428,44428,2024-05-06,111.54,Credit,Paid
44429,44429,2024-09-29,1087.97,Credit,Pending
44430,44430,2024-06-17,241.02,Bank Transfer,Pending
44431,44431,2024-07-28,250.42,Cash,Paid
44432,44432,2024-03-02,961.59,Credit,Pending
44433,44433,2024-10-21,1990.23,Bank Transfer,Paid
44434,44434,2024-03-31,969.51,Bank Transfer,Paid
44435,44435,2024-08-07,857.15,Bank Transfer,Pending
44436,44436,2024-01-28,1760.1299999999999,Cash,Pending
44437,44437,2024-02-01,429.83,Credit,Pending
44438,44438,2024-01-23,608.48,Bank Transfer,Pending
44439,44439,2024-08-08,1342.34,Credit,Paid
44440,44440,2024-05-30,2339.92,Credit,Pending
44441,44441,2024-03-25,228.0,Credit,Paid
44442,44442,2024-12-11,555.72,Credit,Pending
44443,44443,2024-01-24,190.11,Credit,Paid
44444,44444,2024-09-30,378.53,Cash,Pending
44445,44445,2024-04-26,885.03,Cash,Pending
44446,44446,2024-12-17,637.3000000000001,Cash,Paid
44447,44447,2024-12-27,304.2,Credit,Pending
44448,44448,2024-07-02,627.59,Credit,Paid
44449,44449,2024-08-15,491.96999999999997,Credit,Paid
44450,44450,2024-03-25,155.0,Credit,Pending
44451,44451,2024-11-30,414.52,Bank Transfer,Pending
44452,44452,2024-12-14,682.66,Credit,Pending
44453,44453,2024-02-14,32.76,Cash,Paid
44454,44454,2024-02-21,1477.18,Cash,Paid
44455,44455,2024-03-17,1486.85,Bank Transfer,Paid
44456,44456,2024-01-31,382.9,Bank Transfer,Paid
44457,44457,2024-01-21,163.48,Cash,Paid
44458,44458,2024-12-23,794.0899999999999,Cash,Pending
44459,44459,2024-07-14,1618.7400000000002,Bank Transfer,Paid
44460,44460,2024-11-06,97.65,Cash,Paid
44461,44461,2024-10-03,262.57,Cash,Paid
44462,44462,2024-08-09,1905.16,Credit,Pending
44463,44463,2024-09-09,338.64,Cash,Paid
44464,44464,2024-02-18,813.6899999999999,Cash,Pending
44465,44465,2024-07-31,1424.74,Credit,Pending
44466,44466,2024-09-18,595.92,Credit,Pending
44467,44467,2024-07-12,1554.67,Bank Transfer,Paid
44468,44468,2024-08-14,837.78,Bank Transfer,Pending
44469,44469,2024-08-23,68.64,Bank Transfer,Pending
44470,44470,2024-10-27,1875.92,Credit,Pending
44471,44471,2024-10-06,213.33999999999997,Credit,Paid
44472,44472,2024-01-20,571.2,Cash,Paid
44473,44473,2024-11-28,1251.02,Cash,Pending
44474,44474,2024-03-28,239.16,Cash,Pending
44475,44475,2024-01-04,97.5,Cash,Paid
44476,44476,2024-04-27,963.8,Cash,Paid
44477,44477,2024-12-20,78.15,Bank Transfer,Pending
44478,44478,2024-04-22,2221.98,Cash,Pending
44479,44479,2024-03-16,1427.67,Credit,Pending
44480,44480,2024-12-08,1076.81,Bank Transfer,Pending
44481,44481,2024-04-08,1298.43,Credit,Paid
44482,44482,2024-08-31,391.96,Credit,Pending
44483,44483,2024-11-02,266.4,Cash,Paid
44484,44484,2024-02-05,977.52,Credit,Pending
44485,44485,2024-08-26,965.7,Cash,Paid
44486,44486,2024-08-21,621.6,Bank Transfer,Paid
44487,44487,2024-06-13,1238.79,Credit,Paid
44488,44488,2024-08-18,563.41,Cash,Paid
44489,44489,2024-01-22,1292.8,Bank Transfer,Pending
44490,44490,2024-02-28,1219.71,Cash,Paid
44491,44491,2024-08-11,283.17,Cash,Pending
44492,44492,2024-04-07,1827.3200000000002,Bank Transfer,Paid
44493,44493,2024-12-13,318.0,Credit,Pending
44494,44494,2024-01-23,135.78,Cash,Pending
44495,44495,2024-01-20,165.24,Credit,Pending
44496,44496,2024-07-22,1444.17,Cash,Paid
44497,44497,2024-06-12,1368.95,Cash,Pending
44498,44498,2024-09-23,720.4200000000001,Credit,Pending
44499,44499,2024-07-08,566.23,Cash,Pending
44500,44500,2024-06-28,38.629999999999995,Bank Transfer,Pending
44501,44501,2024-09-29,824.1600000000001,Cash,Paid
44502,44502,2024-07-24,639.5,Bank Transfer,Paid
44503,44503,2024-10-11,2135.0600000000004,Cash,Paid
44504,44504,2024-03-11,1037.3899999999999,Cash,Pending
44505,44505,2024-10-21,152.55,Cash,Pending
44506,44506,2024-07-15,431.1,Bank Transfer,Pending
44507,44507,2024-02-28,54.24,Cash,Paid
44508,44508,2024-04-24,739.0999999999999,Cash,Paid
44509,44509,2024-07-24,754.7900000000001,Credit,Paid
44510,44510,2024-08-17,855.52,Cash,Pending
44511,44511,2024-06-03,1133.81,Cash,Pending
44512,44512,2024-07-04,665.6700000000001,Cash,Paid
44513,44513,2024-07-19,566.15,Credit,Paid
44514,44514,2024-06-22,1841.69,Bank Transfer,Pending
44515,44515,2024-11-02,425.44,Cash,Paid
44516,44516,2024-01-19,1474.12,Bank Transfer,Pending
44517,44517,2024-03-21,1820.7,Cash,Pending
44518,44518,2024-05-26,797.12,Bank Transfer,Pending
44519,44519,2024-08-27,1375.3600000000001,Bank Transfer,Paid
44520,44520,2024-09-15,913.51,Credit,Paid
44521,44521,2024-06-28,1354.58,Bank Transfer,Pending
44522,44522,2024-05-03,1160.94,Credit,Pending
44523,44523,2024-01-24,741.4100000000001,Cash,Paid
44524,44524,2024-05-21,508.8,Bank Transfer,Paid
44525,44525,2024-10-23,668.37,Credit,Pending
44526,44526,2024-08-19,732.96,Bank Transfer,Pending
44527,44527,2024-03-05,313.56,Credit,Pending
44528,44528,2024-02-26,1626.64,Cash,Pending
44529,44529,2024-12-25,1170.6399999999999,Cash,Paid
44530,44530,2024-06-30,392.19,Bank Transfer,Pending
44531,44531,2024-08-20,536.4599999999999,Bank Transfer,Paid
44532,44532,2024-01-22,409.65999999999997,Cash,Pending
44533,44533,2024-12-24,903.68,Credit,Pending
44534,44534,2024-07-21,185.28,Cash,Pending
44535,44535,2024-01-11,51.87,Cash,Pending
44536,44536,2024-11-16,1009.55,Credit,Paid
44537,44537,2024-08-25,1116.53,Credit,Paid
44538,44538,2024-09-02,1062.09,Credit,Paid
44539,44539,2024-06-01,1096.73,Bank Transfer,Paid
44540,44540,2024-07-26,1562.12,Credit,Paid
44541,44541,2024-06-06,208.95,Cash,Paid
44542,44542,2024-05-17,2058.91,Cash,Paid
44543,44543,2024-10-12,1246.78,Bank Transfer,Paid
44544,44544,2024-07-10,269.28,Credit,Paid
44545,44545,2024-02-03,1712.33,Cash,Paid
44546,44546,2024-09-02,1577.79,Cash,Paid
44547,44547,2024-07-15,1902.8600000000001,Cash,Paid
44548,44548,2024-06-20,473.30999999999995,Credit,Paid
44549,44549,2024-11-14,640.64,Bank Transfer,Pending
44550,44550,2024-07-27,1854.9699999999998,Cash,Paid
44551,44551,2024-05-12,1334.29,Credit,Paid
44552,44552,2024-08-09,1146.24,Cash,Pending
44553,44553,2024-02-27,480.87,Cash,Pending
44554,44554,2024-08-29,383.4,Cash,Paid
44555,44555,2024-05-26,1085.55,Cash,Pending
44556,44556,2024-05-06,1402.62,Credit,Pending
44557,44557,2024-08-06,495.58,Cash,Paid
44558,44558,2024-04-04,880.4200000000001,Credit,Paid
44559,44559,2024-10-02,1525.29,Bank Transfer,Paid
44560,44560,2024-06-14,713.4,Cash,Paid
44561,44561,2024-05-06,343.45,Credit,Pending
44562,44562,2024-02-13,770.28,Cash,Pending
44563,44563,2024-02-07,483.06,Cash,Pending
44564,44564,2024-09-05,849.3299999999999,Cash,Pending
44565,44565,2024-07-11,844.45,Cash,Paid
44566,44566,2024-06-17,88.0,Bank Transfer,Paid
44567,44567,2024-01-03,902.38,Cash,Paid
44568,44568,2024-01-14,106.46,Credit,Pending
44569,44569,2024-11-12,46.44,Credit,Paid
44570,44570,2024-08-15,184.15,Credit,Paid
44571,44571,2024-07-28,105.84,Credit,Paid
44572,44572,2024-09-08,970.29,Credit,Paid
44573,44573,2024-10-11,697.8,Cash,Paid
44574,44574,2024-07-16,1769.16,Credit,Pending
44575,44575,2024-09-27,360.0,Bank Transfer,Paid
44576,44576,2024-04-12,301.92,Credit,Pending
44577,44577,2024-08-17,1335.36,Credit,Pending
44578,44578,2024-02-09,940.45,Bank Transfer,Paid
44579,44579,2024-09-19,16.79,Bank Transfer,Paid
44580,44580,2024-09-28,916.69,Credit,Paid
44581,44581,2024-08-26,1799.02,Credit,Paid
44582,44582,2024-11-30,520.11,Cash,Paid
44583,44583,2024-12-11,522.83,Bank Transfer,Paid
44584,44584,2024-09-26,641.25,Cash,Paid
44585,44585,2024-04-28,152.02,Cash,Paid
44586,44586,2024-08-10,1363.73,Cash,Paid
44587,44587,2024-02-17,479.01,Bank Transfer,Pending
44588,44588,2024-10-02,440.39,Cash,Paid
44589,44589,2024-09-30,1322.31,Credit,Paid
44590,44590,2024-05-31,862.29,Credit,Paid
44591,44591,2024-01-10,260.88,Cash,Paid
44592,44592,2024-03-28,841.19,Credit,Paid
44593,44593,2024-08-24,154.47,Cash,Paid
44594,44594,2024-02-21,1659.6,Cash,Pending
44595,44595,2024-12-10,1254.92,Cash,Pending
44596,44596,2024-12-25,328.73,Credit,Pending
44597,44597,2024-02-27,453.15,Bank Transfer,Paid
44598,44598,2024-12-09,88.66,Cash,Paid
44599,44599,2024-09-19,121.0,Cash,Paid
44600,44600,2024-03-25,1665.8500000000001,Cash,Pending
44601,44601,2024-02-09,919.02,Cash,Pending
44602,44602,2024-11-04,626.47,Credit,Pending
44603,44603,2024-08-11,1880.9499999999998,Credit,Paid
44604,44604,2024-04-28,783.48,Bank Transfer,Paid
44605,44605,2024-10-28,835.34,Cash,Paid
44606,44606,2024-09-29,670.74,Credit,Pending
44607,44607,2024-05-11,1944.87,Bank Transfer,Paid
44608,44608,2024-06-28,265.64,Bank Transfer,Pending
44609,44609,2024-05-14,177.56,Cash,Pending
44610,44610,2024-05-08,585.09,Bank Transfer,Pending
44611,44611,2024-01-20,346.0,Bank Transfer,Pending
44612,44612,2024-01-11,181.4,Cash,Paid
44613,44613,2024-09-18,462.76,Credit,Paid
44614,44614,2024-02-03,160.5,Credit,Paid
44615,44615,2024-03-20,215.9,Bank Transfer,Paid
44616,44616,2024-05-27,1071.1100000000001,Credit,Pending
44617,44617,2024-11-05,577.88,Cash,Paid
44618,44618,2024-09-03,316.47,Cash,Pending
44619,44619,2024-02-11,526.45,Cash,Pending
44620,44620,2024-10-22,455.74,Cash,Pending
44621,44621,2024-06-25,142.68,Cash,Paid
44622,44622,2024-07-17,305.55,Bank Transfer,Paid
44623,44623,2024-07-18,51.36,Cash,Pending
44624,44624,2024-01-05,1132.3400000000001,Credit,Pending
44625,44625,2024-01-12,551.2,Cash,Paid
44626,44626,2024-11-05,724.6,Cash,Pending
44627,44627,2024-02-26,782.36,Bank Transfer,Paid
44628,44628,2024-12-21,761.66,Credit,Pending
44629,44629,2024-03-14,1106.1,Cash,Pending
44630,44630,2024-12-07,500.60999999999996,Bank Transfer,Pending
44631,44631,2024-05-14,353.1,Cash,Pending
44632,44632,2024-10-04,971.48,Bank Transfer,Paid
44633,44633,2024-12-11,930.43,Credit,Pending
44634,44634,2024-12-25,1270.94,Cash,Pending
44635,44635,2024-05-16,1024.48,Cash,Paid
44636,44636,2024-11-02,233.87,Bank Transfer,Paid
44637,44637,2024-04-07,705.76,Bank Transfer,Pending
44638,44638,2024-09-26,817.51,Credit,Pending
44639,44639,2024-10-28,144.84,Credit,Paid
44640,44640,2024-05-23,921.6199999999999,Cash,Paid
44641,44641,2024-11-26,1258.33,Credit,Pending
44642,44642,2024-11-30,1047.38,Credit,Pending
44643,44643,2024-05-08,534.98,Credit,Paid
44644,44644,2024-10-08,687.5600000000001,Credit,Pending
44645,44645,2024-11-14,1302.19,Credit,Pending
44646,44646,2024-12-12,63.96,Bank Transfer,Pending
44647,44647,2024-05-05,653.91,Bank Transfer,Paid
44648,44648,2024-12-01,1772.75,Cash,Paid
44649,44649,2024-08-13,122.4,Bank Transfer,Paid
44650,44650,2024-06-08,277.4,Cash,Pending
44651,44651,2024-06-02,221.49,Credit,Paid
44652,44652,2024-10-06,642.08,Credit,Paid
44653,44653,2024-12-21,400.66,Credit,Paid
44654,44654,2024-05-23,966.0500000000001,Bank Transfer,Paid
44655,44655,2024-06-26,770.8199999999999,Cash,Paid
44656,44656,2024-02-29,1527.9,Cash,Paid
44657,44657,2024-05-29,389.0,Bank Transfer,Pending
44658,44658,2024-04-18,177.94,Cash,Pending
44659,44659,2024-03-09,1512.68,Credit,Paid
44660,44660,2024-05-13,466.59000000000003,Credit,Pending
44661,44661,2024-09-05,1424.5900000000001,Bank Transfer,Pending
44662,44662,2024-03-10,1082.49,Credit,Paid
44663,44663,2024-05-11,475.05,Credit,Paid
44664,44664,2024-10-01,235.01000000000002,Credit,Pending
44665,44665,2024-08-22,1703.2,Bank Transfer,Paid
44666,44666,2024-12-27,1071.1100000000001,Cash,Pending
44667,44667,2024-02-05,476.33000000000004,Credit,Pending
44668,44668,2024-09-21,863.4,Cash,Paid
44669,44669,2024-11-03,1211.03,Cash,Pending
44670,44670,2024-12-19,1137.5,Credit,Pending
44671,44671,2024-05-13,898.1099999999999,Bank Transfer,Pending
44672,44672,2024-10-26,1726.1999999999998,Cash,Pending
44673,44673,2024-07-28,543.65,Credit,Paid
44674,44674,2025-01-02,95.10000000000001,Bank Transfer,Paid
44675,44675,2024-11-28,221.76,Cash,Paid
44676,44676,2024-01-14,64.23,Credit,Paid
44677,44677,2024-11-26,666.27,Credit,Paid
44678,44678,2024-11-10,877.38,Bank Transfer,Paid
44679,44679,2024-07-23,490.47,Bank Transfer,Paid
44680,44680,2024-11-19,1417.3400000000001,Bank Transfer,Paid
44681,44681,2024-09-11,846.12,Cash,Pending
44682,44682,2024-04-29,1072.4099999999999,Credit,Paid
